caseid,alt,choice,numalts,ivtt,ovtt,tvtt,cost,dist,female,age,numveh,hhinc,wkccbd,vehbywrk
3039,DA,1,4,36.16,6.5,42.66,495.8,19.89,0,39,3,112.5,1,1.5
3039,SR2,0,4,41.16,6.5,47.66,247.9,19.89,0,39,3,112.5,1,1.5
3039,SR3+,0,4,43.16,6.5,49.66,141.66,19.89,0,39,3,112.5,1,1.5
3039,Transit,0,4,43.01,17.17,60.18,273.37,19.89,0,39,3,112.5,1,1.5
3040,DA,1,4,27.54,3.5,31.04,187.22,21.14,1,25,2,67.5,0,1
3040,SR2,0,4,32.54,3.5,36.04,93.61,21.14,1,25,2,67.5,0,1
3040,SR3+,0,4,34.54,3.5,38.04,53.49,21.14,1,25,2,67.5,0,1
3040,Transit,0,4,54.78,40.84,95.62,120,21.14,1,25,2,67.5,0,1
3041,DA,1,4,16.38,7.5,23.88,775.17,8.41,0,25,2,67.5,1,1
3041,SR2,0,4,21.38,7.5,28.88,387.58,8.41,0,25,2,67.5,1,1
3041,SR3+,0,4,23.38,7.5,30.88,221.48,8.41,0,25,2,67.5,1,1
3041,Transit,0,4,27.83,35.16,62.99,145,8.41,0,25,2,67.5,1,1
3042,DA,1,3,53.26,5.5,58.76,350.81,40,0,30,2,42.5,0,2
3042,SR2,0,3,56.36,5.5,61.86,175.4,40,0,30,2,42.5,0,2
3042,SR3+,0,3,58.36,5.5,63.86,100.23,40,0,30,2,42.5,0,2
3043,DA,0,4,13.78,3,16.78,59.12,6.42,0,47,3,42.5,0,3
3043,SR2,1,4,18.78,3,21.78,29.56,6.42,0,47,3,42.5,0,3
3043,SR3+,0,4,20.78,3,23.78,16.89,6.42,0,47,3,42.5,0,3
3043,Transit,0,4,18.7,22,40.7,97.35,6.42,0,47,3,42.5,0,3
3044,SR2,0,4,9.1,7,16.1,14.14,0.75,0,27,0,22.5,0,0
3044,SR3+,0,4,11.1,7,18.1,8.08,0.75,0,27,0,22.5,0,0
3044,Transit,0,4,1.72,20.08,21.8,60,0.75,0,27,0,22.5,0,0
3044,Walk,1,4,0,0,22,0,0.75,0,27,0,22.5,0,0
3045,DA,1,4,16.62,5.5,22.12,66.01,6.97,1,22,3,67.5,0,1.5
3045,SR2,0,4,21.62,5.5,27.12,33.01,6.97,1,22,3,67.5,0,1.5
3045,SR3+,0,4,23.62,5.5,29.12,18.86,6.97,1,22,3,67.5,0,1.5
3045,Transit,0,4,27.79,33.89,61.68,212.88,6.97,1,22,3,67.5,0,1.5
3046,DA,0,5,9.54,3.5,13.04,40.37,4.35,0,27,4,67.5,0,2
3046,SR2,0,5,14.54,3.5,18.04,20.19,4.35,0,27,4,67.5,0,2
3046,SR3+,0,5,16.54,3.5,20.04,11.54,4.35,0,27,4,67.5,0,2
3046,Transit,0,5,13.06,33.2,46.26,120,4.35,0,27,4,67.5,0,2
3046,Bike,1,5,23.15,3.5,26.65,0,4.35,0,27,4,67.5,0,2
3047,DA,1,4,35.82,6.5,42.32,234.92,26.65,1,47,4,67.5,0,2
3047,SR2,0,4,40.82,6.5,47.32,117.46,26.65,1,47,4,67.5,0,2
3047,SR3+,0,4,42.82,6.5,49.32,67.12,26.65,1,47,4,67.5,0,2
3047,Transit,0,4,47.76,24.9,72.66,236.34,26.65,1,47,4,67.5,0,2
3048,DA,1,6,12.36,2,14.36,32.09,2.66,0,36,4,145,0,4
3048,SR2,0,6,17.36,2,19.36,16.04,2.66,0,36,4,145,0,4
3048,SR3+,0,6,19.36,2,21.36,9.17,2.66,0,36,4,145,0,4
3048,Transit,0,6,15.46,40.4,55.86,120,2.66,0,36,4,145,0,4
3048,Bike,0,6,18.4,2,20.4,0,2.66,0,36,4,145,0,4
3048,Walk,0,6,0,0,55.2,0,2.66,0,36,4,145,0,4
3049,DA,1,6,7.32,5.5,12.82,27.38,2.8,1,34,3,87.5,0,1.5
3049,SR2,0,6,12.32,5.5,17.82,13.69,2.8,1,34,3,87.5,0,1.5
3049,SR3+,0,6,14.32,5.5,19.82,7.82,2.8,1,34,3,87.5,0,1.5
3049,Transit,0,6,8.45,23.6,32.05,60,2.8,1,34,3,87.5,0,1.5
3049,Bike,0,6,15.7,5.5,21.2,0,2.8,1,34,3,87.5,0,1.5
3049,Walk,0,6,0,0,61.5,0,2.8,1,34,3,87.5,0,1.5
3050,DA,1,3,27.26,4.5,31.76,182.25,20.13,0,30,2,37.5,0,2
3050,SR2,0,3,32.36,4.5,36.86,91.12,20.13,0,30,2,37.5,0,2
3050,SR3+,0,3,34.36,4.5,38.86,52.07,20.13,0,30,2,37.5,0,2
3051,DA,0,6,15.68,2,17.68,25.99,1.1,1,37,2,67.5,0,1
3051,SR2,1,6,20.68,2,22.68,12.99,1.1,1,37,2,67.5,0,1
3051,SR3+,0,6,22.68,2,24.68,7.42,1.1,1,37,2,67.5,0,1
3051,Transit,0,6,4.07,15.03,19.1,60,1.1,1,37,2,67.5,0,1
3051,Bike,0,6,14.9,2,16.9,0,1.1,1,37,2,67.5,0,1
3051,Walk,0,6,0,0,24,0,1.1,1,37,2,67.5,0,1
3052,DA,0,6,15.68,2,17.68,25.99,1.1,0,35,2,67.5,0,1
3052,SR2,1,6,20.68,2,22.68,12.99,1.1,0,35,2,67.5,0,1
3052,SR3+,0,6,22.68,2,24.68,7.42,1.1,0,35,2,67.5,0,1
3052,Transit,0,6,4.07,15.03,19.1,60,1.1,0,35,2,67.5,0,1
3052,Bike,0,6,14.9,2,16.9,0,1.1,0,35,2,67.5,0,1
3052,Walk,0,6,0,0,24,0,1.1,0,35,2,67.5,0,1
3053,DA,1,5,13.96,3.5,17.46,89.21,10.01,1,34,3,67.5,0,1.5
3053,SR2,0,5,18.96,3.5,22.46,44.6,10.01,1,34,3,67.5,0,1.5
3053,SR3+,0,5,20.96,3.5,24.46,25.49,10.01,1,34,3,67.5,0,1.5
3053,Transit,0,5,25.88,39.6,65.48,158.34,10.01,1,34,3,67.5,0,1.5
3053,Bike,0,5,51.15,3.5,54.65,0,10.01,1,34,3,67.5,0,1.5
3054,DA,1,4,24.02,4.5,28.52,163.06,21.23,0,39,3,67.5,0,1.5
3054,SR2,0,4,29.12,4.5,33.62,81.53,21.23,0,39,3,67.5,0,1.5
3054,SR3+,0,4,31.12,4.5,35.62,46.59,21.23,0,39,3,67.5,0,1.5
3054,Transit,0,4,56.53,39.4,95.93,120,21.23,0,39,3,67.5,0,1.5
3055,DA,1,5,4.18,5.5,9.68,36.39,1.62,0,50,2,55,0,2
3055,SR2,0,5,9.18,5.5,14.68,18.2,1.62,0,50,2,55,0,2
3055,SR3+,0,5,11.18,5.5,16.68,10.4,1.62,0,50,2,55,0,2
3055,Transit,0,5,4.34,23.2,27.54,60,1.62,0,50,2,55,0,2
3055,Walk,0,5,0,0,37.9,0,1.62,0,50,2,55,0,2
3056,DA,1,5,10.32,5.5,15.82,40.64,4.17,1,35,1,22.5,0,1
3056,SR2,0,5,15.32,5.5,20.82,20.32,4.17,1,35,1,22.5,0,1
3056,SR3+,0,5,17.32,5.5,22.82,11.61,4.17,1,35,1,22.5,0,1
3056,Transit,0,5,19.03,43.26,62.29,213.11,4.17,1,35,1,22.5,0,1
3056,Bike,0,5,23.3,5.5,28.8,0,4.17,1,35,1,22.5,0,1
3057,DA,1,5,3.92,5.5,9.42,15.96,1.59,1,35,2,37.5,0,1
3057,SR2,0,5,8.92,5.5,14.42,7.98,1.59,1,35,2,37.5,0,1
3057,SR3+,0,5,10.92,5.5,16.42,4.56,1.59,1,35,2,37.5,0,1
3057,Transit,0,5,4.15,22,26.15,60,1.59,1,35,2,37.5,0,1
3057,Walk,0,5,0,0,37.3,0,1.59,1,35,2,37.5,0,1
3058,DA,1,5,4.54,5.5,10.04,38.84,1.93,0,23,3,32.5,0,1
3058,SR2,0,5,9.54,5.5,15.04,19.42,1.93,0,23,3,32.5,0,1
3058,SR3+,0,5,11.54,5.5,17.04,11.1,1.93,0,23,3,32.5,0,1
3058,Transit,0,5,6.95,28.72,35.67,60,1.93,0,23,3,32.5,0,1
3058,Walk,0,5,0,0,44.1,0,1.93,0,23,3,32.5,0,1
3059,DA,1,5,7.84,3,10.84,32.09,3.31,0,27,3,32.5,0,1
3059,SR2,0,5,12.84,3,15.84,16.04,3.31,0,27,3,32.5,0,1
3059,SR3+,0,5,14.84,3,17.84,9.17,3.31,0,27,3,32.5,0,1
3059,Transit,0,5,16.63,37.72,54.35,120,3.31,0,27,3,32.5,0,1
3059,Walk,0,5,0,0,70,0,3.31,0,27,3,32.5,0,1
3060,DA,1,5,4.68,3.5,8.18,11.25,1.03,0,27,3,32.5,0,1
3060,SR2,0,5,9.68,3.5,13.18,5.62,1.03,0,27,3,32.5,0,1
3060,SR3+,0,5,11.68,3.5,15.18,3.21,1.03,0,27,3,32.5,0,1
3060,Transit,0,5,4.29,19.18,23.47,60,1.03,0,27,3,32.5,0,1
3060,Walk,0,5,0,0,24.1,0,1.03,0,27,3,32.5,0,1
3061,DA,1,4,24.54,2,26.54,152.69,16.88,0,39,2,87.5,0,1
3061,SR2,0,4,29.64,2,31.64,76.34,16.88,0,39,2,87.5,0,1
3061,SR3+,0,4,31.64,2,33.64,43.62,16.88,0,39,2,87.5,0,1
3061,Transit,0,4,29.49,29.8,59.29,202.53,16.88,0,39,2,87.5,0,1
3062,DA,1,4,22.7,2,24.7,110.74,11.9,0,30,1,17.5,0,1
3062,SR2,0,4,27.7,2,29.7,55.37,11.9,0,30,1,17.5,0,1
3062,SR3+,0,4,29.7,2,31.7,31.64,11.9,0,30,1,17.5,0,1
3062,Transit,0,4,31.34,59.44,90.78,195,11.9,0,30,1,17.5,0,1
3063,DA,0,5,14.14,5.5,19.64,53.19,5.72,1,19,5,67.5,0,1.67
3063,SR2,1,5,19.14,5.5,24.64,26.6,5.72,1,19,5,67.5,0,1.67
3063,SR3+,0,5,21.14,5.5,26.64,15.2,5.72,1,19,5,67.5,0,1.67
3063,Transit,0,5,11.15,44.44,55.59,135,5.72,1,19,5,67.5,0,1.67
3063,Bike,0,5,30.5,5.5,36,0,5.72,1,19,5,67.5,0,1.67
3064,DA,0,4,11.4,6.5,17.9,46.13,4.99,0,26,2,55,0,1
3064,SR2,1,4,16.4,6.5,22.9,23.06,4.99,0,26,2,55,0,1
3064,SR3+,0,4,18.4,6.5,24.9,13.18,4.99,0,26,2,55,0,1
3064,Transit,0,4,22.77,27.17,49.94,101.36,4.99,0,26,2,55,0,1
3065,DA,0,5,3.58,5.5,9.08,14.91,1.45,1,56,1,27.5,0,1
3065,SR2,0,5,8.58,5.5,14.08,7.46,1.45,1,56,1,27.5,0,1
3065,SR3+,0,5,10.58,5.5,16.08,4.26,1.45,1,56,1,27.5,0,1
3065,Transit,0,5,1.68,23.2,24.88,60,1.45,1,56,1,27.5,0,1
3065,Walk,1,5,0,0,34.5,0,1.45,1,56,1,27.5,0,1
3066,DA,1,5,18.56,2,20.56,102.81,11.47,0,23,5,145,0,1.25
3066,SR2,0,5,23.66,2,25.66,51.4,11.47,0,23,5,145,0,1.25
3066,SR3+,0,5,25.66,2,27.66,29.37,11.47,0,23,5,145,0,1.25
3066,Transit,0,5,28.41,49,77.41,168.42,11.47,0,23,5,145,0,1.25
3066,Bike,0,5,58.95,2,60.95,0,11.47,0,23,5,145,0,1.25
3067,DA,0,3,42.52,6.5,49.02,1198.92,33.99,1,42,5,47.5,1,2.5
3067,SR2,1,3,47.72,6.5,54.22,599.46,33.99,1,42,5,47.5,1,2.5
3067,SR3+,0,3,49.72,6.5,56.22,342.55,33.99,1,42,5,47.5,1,2.5
3068,DA,1,5,4.54,6.5,11.04,18.84,1.93,0,21,2,32.5,0,1
3068,SR2,0,5,9.54,6.5,16.04,9.42,1.93,0,21,2,32.5,0,1
3068,SR3+,0,5,11.54,6.5,18.04,5.38,1.93,0,21,2,32.5,0,1
3068,Transit,0,5,6.71,25.6,32.31,60,1.93,0,21,2,32.5,0,1
3068,Walk,0,5,0,0,45.1,0,1.93,0,21,2,32.5,0,1
3069,DA,0,5,6.74,3,9.74,24.59,2.39,1,27,2,32.5,0,1
3069,SR2,1,5,11.74,3,14.74,12.3,2.39,1,27,2,32.5,0,1
3069,SR3+,0,5,13.74,3,16.74,7.03,2.39,1,27,2,32.5,0,1
3069,Transit,0,5,3.53,42.76,46.29,120,2.39,1,27,2,32.5,0,1
3069,Walk,0,5,0,0,50.8,0,2.39,1,27,2,32.5,0,1
3070,DA,1,5,14.14,6.5,20.64,53.19,5.72,0,42,3,42.5,0,1.5
3070,SR2,0,5,19.14,6.5,25.64,26.6,5.72,0,42,3,42.5,0,1.5
3070,SR3+,0,5,21.14,6.5,27.64,15.2,5.72,0,42,3,42.5,0,1.5
3070,Transit,0,5,13.94,36.69,50.63,135,5.72,0,42,3,42.5,0,1.5
3070,Bike,0,5,30.5,6.5,37,0,5.72,0,42,3,42.5,0,1.5
3071,DA,1,4,11.4,5.5,16.9,50.58,4.99,0,32,2,47.5,0,1
3071,SR2,0,4,16.4,5.5,21.9,25.29,4.99,0,32,2,47.5,0,1
3071,SR3+,0,4,18.4,5.5,23.9,14.45,4.99,0,32,2,47.5,0,1
3071,Transit,0,4,17.17,46.6,63.77,120,4.99,0,32,2,47.5,0,1
3072,DA,1,4,22.92,2.5,25.42,144.58,16.39,1,39,2,37.5,0,1
3072,SR2,0,4,27.92,2.5,30.42,72.29,16.39,1,39,2,37.5,0,1
3072,SR3+,0,4,29.92,2.5,32.42,41.31,16.39,1,39,2,37.5,0,1
3072,Transit,0,4,32.42,39.4,71.82,185,16.39,1,39,2,37.5,0,1
3073,DA,1,4,17.32,2,19.32,85.02,8.86,1,51,4,87.5,0,4
3073,SR2,0,4,22.32,2,24.32,42.51,8.86,1,51,4,87.5,0,4
3073,SR3+,0,4,24.32,2,26.32,24.29,8.86,1,51,4,87.5,0,4
3073,Transit,0,4,47.21,24.16,71.37,60,8.86,1,51,4,87.5,0,4
3074,DA,1,4,43.32,6.5,49.82,387.88,30.48,0,36,1,22.5,0,1
3074,SR2,0,4,48.32,6.5,54.82,193.94,30.48,0,36,1,22.5,0,1
3074,SR3+,0,4,50.32,6.5,56.82,110.82,30.48,0,36,1,22.5,0,1
3074,Transit,0,4,56.56,21.4,77.96,236.34,30.48,0,36,1,22.5,0,1
3075,DA,1,5,12.16,5.5,17.66,52.41,5.64,1,42,3,67.5,0,1.5
3075,SR2,0,5,17.16,5.5,22.66,26.2,5.64,1,42,3,67.5,0,1.5
3075,SR3+,0,5,19.16,5.5,24.66,14.97,5.64,1,42,3,67.5,0,1.5
3075,Transit,0,5,29.74,33.89,63.63,221.42,5.64,1,42,3,67.5,0,1.5
3075,Bike,0,5,30.05,5.5,35.55,0,5.64,1,42,3,67.5,0,1.5
3076,DA,1,3,48.3,2,50.3,398.98,39.75,1,42,4,112.5,0,4
3076,SR2,0,3,53.4,2,55.4,199.49,39.75,1,42,4,112.5,0,4
3076,SR3+,0,3,55.4,2,57.4,113.99,39.75,1,42,4,112.5,0,4
3077,DA,1,6,10.62,2,12.62,38.8,3.8,0,37,3,87.5,0,3
3077,SR2,0,6,15.62,2,17.62,19.4,3.8,0,37,3,87.5,0,3
3077,SR3+,0,6,17.62,2,19.62,11.09,3.8,0,37,3,87.5,0,3
3077,Transit,0,6,7.17,27.8,34.97,60,3.8,0,37,3,87.5,0,3
3077,Bike,0,6,22.25,2,24.25,0,3.8,0,37,3,87.5,0,3
3077,Walk,0,6,0,0,78,0,3.8,0,37,3,87.5,0,3
3078,DA,1,4,24.18,2,26.18,144.49,19.32,1,53,1,17.5,0,1
3078,SR2,0,4,29.18,2,31.18,72.25,19.32,1,53,1,17.5,0,1
3078,SR3+,0,4,31.18,2,33.18,41.28,19.32,1,53,1,17.5,0,1
3078,Transit,0,4,47.45,42.28,89.73,120,19.32,1,53,1,17.5,0,1
3079,DA,1,6,3.58,5.5,9.08,14.91,1.45,0,23,1,22.5,0,1
3079,SR2,0,6,8.58,5.5,14.08,7.46,1.45,0,23,1,22.5,0,1
3079,SR3+,0,6,10.58,5.5,16.08,4.26,1.45,0,23,1,22.5,0,1
3079,Transit,0,6,1.68,23.2,24.88,60,1.45,0,23,1,22.5,0,1
3079,Bike,0,6,8.55,5.5,14.05,0,1.45,0,23,1,22.5,0,1
3079,Walk,0,6,0,0,34.5,0,1.45,0,23,1,22.5,0,1
3080,DA,1,3,27.26,4.5,31.76,182.25,20.13,1,28,5,145,0,1.25
3080,SR2,0,3,32.36,4.5,36.86,91.12,20.13,1,28,5,145,0,1.25
3080,SR3+,0,3,34.36,4.5,38.86,52.07,20.13,1,28,5,145,0,1.25
3081,DA,1,6,10.84,3.5,14.34,39.85,3.89,1,27,5,145,0,1.25
3081,SR2,0,6,15.84,3.5,19.34,19.93,3.89,1,27,5,145,0,1.25
3081,SR3+,0,6,17.84,3.5,21.34,11.39,3.89,1,27,5,145,0,1.25
3081,Transit,0,6,7.61,26.2,33.81,60,3.89,1,27,5,145,0,1.25
3081,Bike,0,6,22.85,3.5,26.35,0,3.89,1,27,5,145,0,1.25
3081,Walk,0,6,0,0,81.3,0,3.89,1,27,5,145,0,1.25
3082,DA,1,4,43,2,45,300.93,33.85,0,45,5,32.5,0,1.67
3082,SR2,0,4,47.5,2,49.5,151.07,33.85,0,45,5,32.5,0,1.67
3082,SR3+,0,4,49.5,2,51.5,86.33,33.85,0,45,5,32.5,0,1.67
3082,Transit,0,4,71.71,31.8,103.51,202.88,33.85,0,45,5,32.5,0,1.67
3083,DA,0,6,7.56,5.5,13.06,24.76,2.36,1,26,5,32.5,0,1.67
3083,SR2,0,6,12.56,5.5,18.06,12.38,2.36,1,26,5,32.5,0,1.67
3083,SR3+,1,6,14.56,5.5,20.06,7.08,2.36,1,26,5,32.5,0,1.67
3083,Transit,0,6,8.65,24.4,33.05,60,2.36,1,26,5,32.5,0,1.67
3083,Bike,0,6,14.2,5.5,19.7,0,2.36,1,26,5,32.5,0,1.67
3083,Walk,0,6,0,0,52.7,0,2.36,1,26,5,32.5,0,1.67
3084,DA,0,4,22.98,3,25.98,138.56,15.58,0,40,3,55,0,1.5
3084,SR2,1,4,28.08,3,31.08,69.28,15.58,0,40,3,55,0,1.5
3084,SR3+,0,4,30.08,3,33.08,39.59,15.58,0,40,3,55,0,1.5
3084,Transit,0,4,26.27,31.8,58.07,185.35,15.58,0,40,3,55,0,1.5
3085,DA,1,4,14.64,2,16.64,69.93,7.48,1,31,3,55,0,1.5
3085,SR2,0,4,19.64,2,21.64,34.97,7.48,1,31,3,55,0,1.5
3085,SR3+,0,4,21.64,2,23.64,19.98,7.48,1,31,3,55,0,1.5
3085,Transit,0,4,22.46,52,74.46,132.88,7.48,1,31,3,55,0,1.5
3086,SR2,1,5,11.74,3,14.74,12.3,2.39,0,30,1,27.5,0,0.5
3086,SR3+,0,5,13.74,3,16.74,7.03,2.39,0,30,1,27.5,0,0.5
3086,Transit,0,5,4.04,40.76,44.8,120,2.39,0,30,1,27.5,0,0.5
3086,Bike,0,5,14.1,3,17.1,0,2.39,0,30,1,27.5,0,0.5
3086,Walk,0,5,0,0,50.8,0,2.39,0,30,1,27.5,0,0.5
3087,SR2,0,5,13.54,4.5,18.04,16.74,3.51,0,20,1,27.5,0,0.5
3087,SR3+,0,5,15.54,4.5,20.04,9.57,3.51,0,20,1,27.5,0,0.5
3087,Transit,0,5,8.08,25.8,33.88,60,3.51,0,20,1,27.5,0,0.5
3087,Bike,1,5,19.2,4.5,23.7,0,3.51,0,20,1,27.5,0,0.5
3087,Walk,0,5,0,0,95.3,0,3.51,0,20,1,27.5,0,0.5
3088,DA,1,5,4.68,4.5,9.18,11.25,1.03,0,45,3,55,0,1.5
3088,SR2,0,5,9.68,4.5,14.18,5.62,1.03,0,45,3,55,0,1.5
3088,SR3+,0,5,11.68,4.5,16.18,3.21,1.03,0,45,3,55,0,1.5
3088,Transit,0,5,3.28,15.91,19.19,60,1.03,0,45,3,55,0,1.5
3088,Walk,0,5,0,0,25.1,0,1.03,0,45,3,55,0,1.5
3089,DA,0,4,20.88,2.5,23.38,112.05,12.12,1,28,1,42.5,0,0.5
3089,SR2,1,4,24.98,2.5,27.48,56.03,12.12,1,28,1,42.5,0,0.5
3089,SR3+,0,4,26.98,2.5,29.48,32.01,12.12,1,28,1,42.5,0,0.5
3089,Transit,0,4,22.54,40.64,63.18,135,12.12,1,28,1,42.5,0,0.5
3090,DA,0,5,14.08,2,16.08,74.99,8.14,0,28,1,42.5,0,1
3090,SR2,0,5,19.08,2,21.08,37.5,8.14,0,28,1,42.5,0,1
3090,SR3+,0,5,21.08,2,23.08,21.43,8.14,0,28,1,42.5,0,1
3090,Transit,0,5,16.28,37.6,53.88,120,8.14,0,28,1,42.5,0,1
3090,Bike,1,5,43,2,45,0,8.14,0,28,1,42.5,0,1
3091,DA,1,4,22.22,4.5,26.72,178.59,20.14,0,30,2,55,0,1
3091,SR2,0,4,27.22,4.5,31.72,89.29,20.14,0,30,2,55,0,1
3091,SR3+,0,4,29.22,4.5,33.72,51.02,20.14,0,30,2,55,0,1
3091,Transit,0,4,54.65,41.32,95.97,120,20.14,0,30,2,55,0,1
3092,DA,1,5,11.88,3.5,15.38,61.13,5.81,1,28,1,27.5,0,1
3092,SR2,0,5,16.88,3.5,20.38,30.56,5.81,1,28,1,27.5,0,1
3092,SR3+,0,5,18.88,3.5,22.38,17.46,5.81,1,28,1,27.5,0,1
3092,Transit,0,5,34.61,45.16,79.77,120,5.81,1,28,1,27.5,0,1
3092,Bike,0,5,35.05,3.5,38.55,0,5.81,1,28,1,27.5,0,1
3093,DA,1,6,7.9,4.5,12.4,31.74,3.24,0,58,2,67.5,0,1
3093,SR2,0,6,12.9,4.5,17.4,15.87,3.24,0,58,2,67.5,0,1
3093,SR3+,0,6,14.9,4.5,19.4,9.07,3.24,0,58,2,67.5,0,1
3093,Transit,0,6,9.73,24,33.73,60,3.24,0,58,2,67.5,0,1
3093,Bike,0,6,18.2,4.5,22.7,0,3.24,0,58,2,67.5,0,1
3093,Walk,0,6,0,0,69.3,0,3.24,0,58,2,67.5,0,1
3094,DA,1,6,4.1,7,11.1,28.28,0.75,0,35,2,67.5,0,1
3094,SR2,0,6,9.1,7,16.1,14.14,0.75,0,35,2,67.5,0,1
3094,SR3+,0,6,11.1,7,18.1,8.08,0.75,0,35,2,67.5,0,1
3094,Transit,0,6,1.72,20.08,21.8,60,0.75,0,35,2,67.5,0,1
3094,Bike,0,6,4.75,7,11.75,0,0.75,0,35,2,67.5,0,1
3094,Walk,0,6,0,0,22,0,0.75,0,35,2,67.5,0,1
3095,DA,1,4,16.2,5.5,21.7,59.56,6.26,0,55,2,67.5,0,1
3095,SR2,0,4,21.2,5.5,26.7,29.78,6.26,0,55,2,67.5,0,1
3095,SR3+,0,4,23.2,5.5,28.7,17.02,6.26,0,55,2,67.5,0,1
3095,Transit,0,4,21.65,25.2,46.85,60,6.26,0,55,2,67.5,0,1
3096,DA,1,4,16.84,2,18.84,82.14,8.87,1,55,2,67.5,0,1
3096,SR2,0,4,21.84,2,23.84,41.07,8.87,1,55,2,67.5,0,1
3096,SR3+,0,4,23.84,2,25.84,23.47,8.87,1,55,2,67.5,0,1
3096,Transit,0,4,30,44,74,135,8.87,1,55,2,67.5,0,1
3097,DA,1,5,10.84,2.5,13.34,39.85,3.89,0,62,2,32.5,0,2
3097,SR2,0,5,15.84,2.5,18.34,19.93,3.89,0,62,2,32.5,0,2
3097,SR3+,0,5,17.84,2.5,20.34,11.39,3.89,0,62,2,32.5,0,2
3097,Transit,0,5,7.81,29.44,37.25,60,3.89,0,62,2,32.5,0,2
3097,Walk,0,5,0,0,80.3,0,3.89,0,62,2,32.5,0,2
3098,DA,1,6,5.3,2,7.3,17.88,1.55,1,51,3,87.5,0,1.5
3098,SR2,0,6,10.3,2,12.3,8.94,1.55,1,51,3,87.5,0,1.5
3098,SR3+,0,6,12.3,2,14.3,5.11,1.55,1,51,3,87.5,0,1.5
3098,Transit,0,6,2.57,27.28,29.85,60,1.55,1,51,3,87.5,0,1.5
3098,Bike,0,6,10.25,2,12.25,0,1.55,1,51,3,87.5,0,1.5
3098,Walk,0,6,0,0,33,0,1.55,1,51,3,87.5,0,1.5
3099,DA,0,5,7.74,3,10.74,36.71,3.93,0,54,6,37.5,0,3
3099,SR2,1,5,12.74,3,15.74,18.36,3.93,0,54,6,37.5,0,3
3099,SR3+,0,5,14.74,3,17.74,10.49,3.93,0,54,6,37.5,0,3
3099,Transit,0,5,11.14,48.76,59.9,120,3.93,0,54,6,37.5,0,3
3099,Walk,0,5,0,0,81.6,0,3.93,0,54,6,37.5,0,3
3100,DA,0,5,7.74,3,10.74,36.71,3.93,0,23,6,37.5,0,3
3100,SR2,1,5,12.74,3,15.74,18.36,3.93,0,23,6,37.5,0,3
3100,SR3+,0,5,14.74,3,17.74,10.49,3.93,0,23,6,37.5,0,3
3100,Transit,0,5,11.14,48.76,59.9,120,3.93,0,23,6,37.5,0,3
3100,Walk,0,5,0,0,81.6,0,3.93,0,23,6,37.5,0,3
3101,DA,0,4,25.42,2.5,27.92,156.96,17.71,0,45,2,37.5,0,0.67
3101,SR2,0,4,30.52,2.5,33.02,78.48,17.71,0,45,2,37.5,0,0.67
3101,SR3+,1,4,32.52,2.5,35.02,44.85,17.71,0,45,2,37.5,0,0.67
3101,Transit,0,4,36.15,41.32,77.47,185,17.71,0,45,2,37.5,0,0.67
3102,DA,1,4,11.68,3.5,15.18,66.71,7.44,1,31,2,37.5,0,1
3102,SR2,0,4,16.68,3.5,20.18,33.35,7.44,1,31,2,37.5,0,1
3102,SR3+,0,4,18.68,3.5,22.18,19.06,7.44,1,31,2,37.5,0,1
3102,Transit,0,4,15.05,48.52,63.57,120,7.44,1,31,2,37.5,0,1
3103,DA,1,4,11.68,4.5,16.18,66.71,7.44,0,36,2,37.5,0,1
3103,SR2,0,4,16.68,4.5,21.18,33.35,7.44,0,36,2,37.5,0,1
3103,SR3+,0,4,18.68,4.5,23.18,19.06,7.44,0,36,2,37.5,0,1
3103,Transit,0,4,13.84,21.4,35.24,74.36,7.44,0,36,2,37.5,0,1
3104,DA,1,3,40.94,2,42.94,287.81,26.55,0,58,2,87.5,0,2
3104,SR2,0,3,45.94,2,47.94,143.9,26.55,0,58,2,87.5,0,2
3104,SR3+,0,3,47.94,2,49.94,82.23,26.55,0,58,2,87.5,0,2
3105,DA,1,5,3.92,4.5,8.42,35.96,1.59,0,28,1,42.5,0,1
3105,SR2,0,5,8.92,4.5,13.42,17.98,1.59,0,28,1,42.5,0,1
3105,SR3+,0,5,10.92,4.5,15.42,10.27,1.59,0,28,1,42.5,0,1
3105,Transit,0,5,4.24,24.4,28.64,60,1.59,0,28,1,42.5,0,1
3105,Walk,0,5,0,0,36.3,0,1.59,0,28,1,42.5,0,1
3106,DA,1,5,8.68,3,11.68,36.19,3.79,0,45,1,27.5,0,1
3106,SR2,0,5,13.68,3,16.68,18.09,3.79,0,45,1,27.5,0,1
3106,SR3+,0,5,15.68,3,18.68,10.34,3.79,0,45,1,27.5,0,1
3106,Transit,0,5,5.2,26.08,31.28,60,3.79,0,45,1,27.5,0,1
3106,Walk,0,5,0,0,78.8,0,3.79,0,45,1,27.5,0,1
3107,DA,1,5,11.1,2,13.1,59.56,5.24,0,28,3,7.5,0,3
3107,SR2,0,5,16.1,2,18.1,29.78,5.24,0,28,3,7.5,0,3
3107,SR3+,0,5,18.1,2,20.1,17.02,5.24,0,28,3,7.5,0,3
3107,Transit,0,5,15.13,45.88,61.01,120,5.24,0,28,3,7.5,0,3
3107,Bike,0,5,34.15,2,36.15,0,5.24,0,28,3,7.5,0,3
3108,DA,1,5,8.62,6,14.62,37.5,4.06,1,31,3,87.5,0,1.5
